Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,True Label,Predicted True Label
2018-03-16,2018,3,16,Friday,10,2018-10,274.5,275.39,274.14,274.2,100343700,249.99,0.0010843662748034,248.71142857142857,249.3172,+,
2018-03-19,2018,3,19,Monday,11,2018-11,273.35,274.4,268.62,270.49,109208400,246.6,-0.013530374200432,248.5257142857143,249.3164,-,
2018-03-20,2018,3,20,Tuesday,11,2018-11,270.94,271.67,270.18,270.95,59757300,247.02,0.001700843169736,248.5507142857143,249.2912,+,
2018-03-21,2018,3,21,Wednesday,11,2018-11,270.9,273.27,270.19,270.43,78709600,246.55,-0.0019192799207159,248.7978571428571,249.24760000000003,-,
2018-03-22,2018,3,22,Thursday,11,2018-11,267.91,268.87,263.36,263.67,148785900,240.39,-0.0249974424137722,248.5157142857143,249.0694,-,
2018-03-23,2018,3,23,Friday,11,2018-11,264.17,264.54,257.83,258.05,183534800,235.26,-0.0213143925104556,247.6657142857143,248.7962,-,
2018-03-26,2018,3,26,Monday,12,2018-12,262.13,265.43,259.41,265.11,141956100,241.7,0.0273589705206678,247.23071428571424,248.6156,+,
2018-03-27,2018,3,27,Tuesday,12,2018-12,266.17,266.77,258.84,260.6,129941400,237.59,-0.0170114826134529,246.50857142857143,248.32,-,
2018-03-28,2018,3,28,Wednesday,12,2018-12,260.75,262.64,258.58,259.83,146452300,236.88,-0.0029549493217521,245.65,248.0276,-,
2018-03-29,2018,3,29,Thursday,12,2018-12,261.12,265.26,259.84,263.15,111601600,239.91,0.0127774996864629,244.6985714285714,247.7478,+,
2018-04-02,2018,4,2,Monday,13,2018-13,262.55,263.13,254.67,257.47,186286300,234.73,-0.0215845851268228,243.4,247.373,-,
2018-04-03,2018,4,3,Tuesday,13,2018-13,258.87,261.31,256.84,260.77,119956900,237.74,0.0128171992404835,242.43285714285716,247.0352,+,
2018-04-04,2018,4,4,Wednesday,13,2018-13,256.75,264.36,256.6,263.56,123715300,240.29,0.0106989165979862,241.74,246.707,+,
2018-04-05,2018,4,5,Thursday,13,2018-13,265.55,266.64,264.32,265.64,82652600,242.18,0.0078921270444485,241.2021428571429,246.40580000000003,+,
2018-04-06,2018,4,6,Friday,13,2018-13,263.42,265.11,258.0,259.72,179521200,236.78,-0.0222858802243174,240.25857142857143,245.9986,-,
2018-04-09,2018,4,9,Monday,14,2018-14,261.37,264.84,259.94,261.0,105442900,237.95,0.0049283066929262,239.64071428571427,245.6126,+,
2018-04-10,2018,4,10,Tuesday,14,2018-14,264.27,266.04,262.98,265.15,103529000,241.73,0.0159006611547247,239.26285714285717,245.2426,+,
2018-04-11,2018,4,11,Wednesday,14,2018-14,263.47,265.64,263.39,263.76,91140200,240.47,-0.0052423429260215,238.82857142857145,244.8818,-,
2018-04-12,2018,4,12,Thursday,14,2018-14,265.26,267.0,265.06,265.93,68890500,242.45,0.0082270188135977,238.97571428571428,244.6138,+,
2018-04-13,2018,4,13,Friday,14,2018-14,267.41,267.54,264.01,265.15,85079200,241.73,-0.0029329197124163,239.43785714285715,244.3288,-,
2018-04-16,2018,4,16,Monday,15,2018-15,267.0,268.2,266.07,267.33,63405300,243.72,0.0082213844112966,239.58214285714288,244.0894,+,
2018-04-17,2018,4,17,Tuesday,15,2018-15,269.33,270.87,268.75,270.19,64682000,246.33,0.0106983901796766,240.20642857142855,244.0136,+,
2018-04-18,2018,4,18,Wednesday,15,2018-15,270.69,271.3,269.87,270.39,57303900,246.51,0.0007404231716958,240.8942857142857,244.1506,+,
2018-04-19,2018,4,19,Thursday,15,2018-15,269.65,269.88,267.72,268.89,77655900,245.14,-0.0055476105114913,241.26785714285717,244.1658,-,
2018-04-20,2018,4,20,Friday,15,2018-15,268.81,269.06,265.61,266.61,99953100,243.07,-0.0084793785556896,241.86357142857145,244.166,-,
2018-04-23,2018,4,23,Monday,16,2018-16,267.26,267.89,265.35,266.57,65558000,243.03,-0.0001498470894258,242.24142857142851,244.34780000000003,-,
2018-04-24,2018,4,24,Tuesday,16,2018-16,267.73,267.98,261.28,262.98,112885500,239.76,-0.0134675399325115,242.20357142857145,244.3938,-,
2018-04-25,2018,4,25,Wednesday,16,2018-16,262.91,264.13,260.85,263.63,103840900,240.35,0.0024718245163064,242.07285714285717,244.382,+,
2018-04-26,2018,4,26,Thursday,16,2018-16,264.79,267.25,264.29,266.31,67731900,242.79,0.0101658099876558,242.50214285714284,244.407,+,
2018-04-27,2018,4,27,Friday,16,2018-16,267.0,267.34,265.5,266.56,57053600,243.02,0.0009386203857788,242.8642857142857,244.3714,+,
2018-04-30,2018,4,30,Monday,17,2018-17,267.26,267.89,264.43,264.51,82182300,241.15,-0.0076904114918288,242.82285714285717,244.2358,-,
2018-05-01,2018,5,1,Tuesday,17,2018-17,263.87,265.1,262.11,264.98,74203400,241.58,0.0017765638596152,242.90214285714288,244.1074,+,
2018-05-02,2018,5,2,Wednesday,17,2018-17,264.76,265.68,262.76,263.2,86368900,239.96,-0.006717394148033,242.7242857142857,243.9776,-,
2018-05-03,2018,5,3,Thursday,17,2018-17,262.26,263.36,259.05,262.62,136311500,239.43,-0.0022035720849074,242.56,243.8618,-,
2018-05-04,2018,5,4,Friday,17,2018-17,261.52,266.79,261.15,266.02,91222100,242.53,0.0129465112782807,242.475,243.8016,+,
2018-05-07,2018,5,7,Monday,18,2018-18,266.89,268.02,266.11,266.92,55304900,243.35,0.0033830947062041,242.2621428571429,243.6796,+,
2018-05-08,2018,5,8,Tuesday,18,2018-18,266.5,267.33,265.15,266.92,67499200,243.35,0.0,242.03642857142856,243.4996,+,
2018-05-09,2018,5,9,Wednesday,18,2018-18,267.68,269.87,267.09,269.5,59666100,245.7,0.0096659820498936,242.07642857142855,243.4296,+,
2018-05-10,2018,5,10,Thursday,18,2018-18,270.34,272.39,270.22,272.02,72063900,248.0,0.0093505571799317,242.42857142857144,243.4562,+,
2018-05-11,2018,5,11,Friday,18,2018-18,272.16,273.15,271.58,272.85,59871500,248.76,0.0030514715790139,242.83785714285716,243.5696,+,
2018-05-14,2018,5,14,Monday,19,2018-19,273.34,274.08,272.36,272.98,54790600,248.87,0.0004765553360857,243.48857142857145,243.6602,+,
2018-05-15,2018,5,15,Tuesday,19,2018-19,271.59,271.61,270.03,271.1,87036100,247.16,-0.0068872332355907,243.975,243.6602,-,
2018-05-16,2018,5,16,Wednesday,19,2018-19,271.14,272.76,271.11,272.24,53942600,248.2,0.0042051270273837,244.36142857142855,243.6684,+,
2018-05-17,2018,5,17,Thursday,19,2018-19,271.94,273.23,271.13,272.01,56536400,247.99,-0.000844954739837,244.7164285714286,243.6742,-,
2018-05-18,2018,5,18,Friday,19,2018-19,271.62,272.03,270.93,271.33,64368000,247.37,-0.0024998437136203,245.16071428571428,243.6436,-,
2018-05-21,2018,5,21,Monday,20,2018-20,273.01,273.98,272.57,273.37,58025900,249.23,0.007518264096028,245.70714285714288,243.5636,+,
2018-05-22,2018,5,22,Tuesday,20,2018-20,273.96,274.25,272.24,272.61,52966400,248.54,-0.0027801194247076,246.32,243.4762,-,
2018-05-23,2018,5,23,Wednesday,20,2018-20,271.17,273.39,270.99,273.36,64694200,249.22,0.0027515243986668,247.0192857142857,243.435,+,
2018-05-24,2018,5,24,Thursday,20,2018-20,272.91,273.22,270.78,272.8,76043800,248.71,-0.0020485671876954,247.46071428571423,243.4094,-,
2018-05-25,2018,5,25,Friday,20,2018-20,272.15,272.86,271.58,272.15,56374800,248.12,-0.0023827841726883,247.8014285714286,243.3776,-,
2018-05-29,2018,5,29,Tuesday,21,2018-21,270.31,271.17,267.76,269.02,115908600,245.26,-0.0115011873498747,247.93785714285715,243.283,-,
2018-05-30,2018,5,30,Wednesday,21,2018-21,270.5,273.11,270.42,272.61,69678400,248.54,0.0133446429995682,248.14071428571427,243.3218,+,
2018-05-31,2018,5,31,Thursday,21,2018-21,272.15,272.49,270.26,270.94,93519900,247.01,-0.0061258976052522,248.07,243.3216,-,
2018-06-01,2018,6,1,Friday,21,2018-21,272.41,273.94,272.33,273.6,71258400,249.44,0.0098177799337952,248.1185714285714,243.3794,+,
2018-06-04,2018,6,4,Monday,22,2018-22,274.53,275.19,274.26,274.9,45385200,250.62,0.0047513289112959,248.24357142857144,243.584,+,
2018-06-05,2018,6,5,Tuesday,22,2018-22,275.05,275.53,274.18,275.1,51135000,250.81,0.0007277371223315,248.5042857142857,243.895,+,
2018-06-06,2018,6,6,Wednesday,22,2018-22,275.79,277.52,275.09,277.4,62732200,252.9,0.0083606094602124,248.84,244.11900000000003,+,
2018-06-07,2018,6,7,Thursday,22,2018-22,277.95,278.28,276.34,277.37,72969400,252.88,-0.0001079384409393,249.1892857142857,244.4248,-,
2018-06-08,2018,6,8,Friday,22,2018-22,276.85,278.25,276.66,278.19,72139700,253.62,0.0029561067922694,249.6357142857143,244.7596,+,
2018-06-11,2018,6,11,Monday,23,2018-23,278.44,279.37,278.31,278.56,58892500,253.96,0.0013299671635402,249.97357142857143,245.0406,+,
2018-06-12,2018,6,12,Tuesday,23,2018-23,279.03,279.33,278.19,278.92,72329000,254.29,0.0012923309898256,250.3842857142857,245.4318,+,
2018-06-13,2018,6,13,Wednesday,23,2018-23,279.19,279.48,277.8,278.03,79070600,253.48,-0.003190864153171,250.68857142857144,245.7466,-,
2018-06-14,2018,6,14,Thursday,23,2018-23,279.01,279.33,278.06,278.73,77097600,254.12,0.0025178332980775,251.075,246.0232,+,
2018-06-15,2018,6,15,Friday,23,2018-23,276.6,277.51,275.35,277.13,120041600,253.79,-0.0012757503905431,251.48,246.2554,-,
2018-06-18,2018,6,18,Monday,24,2018-24,275.49,276.7,274.95,276.56,52917600,253.27,-0.0020568788230163,252.05214285714283,246.5852,-,
2018-06-19,2018,6,19,Tuesday,24,2018-24,274.0,275.75,273.53,275.5,97531500,252.3,-0.0038329895927111,252.3207142857143,246.8722,-,
2018-06-20,2018,6,20,Wednesday,24,2018-24,276.27,276.72,275.59,275.97,53785500,252.73,0.0017065374834059,252.7292857142857,247.0922,+,
2018-06-21,2018,6,21,Thursday,24,2018-24,275.96,275.98,273.68,274.24,71061400,251.14,-0.0062690233520561,252.8507142857143,247.30560000000003,-,
2018-06-22,2018,6,22,Friday,24,2018-24,275.66,275.79,274.49,274.74,54898500,251.6,0.0018228894842795,252.92071428571427,247.4886,+,
2018-06-25,2018,6,25,Monday,25,2018-25,273.44,273.62,269.1,271.0,137854200,248.18,-0.0136126203125143,252.7328571428571,247.6176,-,
2018-06-26,2018,6,26,Tuesday,25,2018-25,271.64,272.56,270.79,271.6,68547400,248.73,0.0022140752745014,252.435,247.7178,+,
2018-06-27,2018,6,27,Wednesday,25,2018-25,272.26,273.87,269.18,269.35,105110700,246.67,-0.008284608611382,251.99142857142857,247.7246,-,
2018-06-28,2018,6,28,Thursday,25,2018-25,269.29,271.75,268.49,270.89,76650500,248.08,0.0057176544310755,251.59571428571425,247.75600000000003,+,
2018-06-29,2018,6,29,Friday,25,2018-25,272.12,273.66,271.15,271.28,97592500,248.43,0.0014396627771702,251.20071428571427,247.8218,+,
2018-07-02,2018,7,2,Monday,26,2018-26,269.51,272.04,269.24,271.86,63554800,248.97,0.0021380865749709,250.82071428571427,247.9398,+,
2018-07-03,2018,7,3,Tuesday,26,2018-26,272.87,272.98,270.42,270.9,42187100,248.09,-0.0035312163237117,250.43571428571428,248.041,-,
2018-07-05,2018,7,5,Thursday,26,2018-26,272.17,273.18,270.96,273.11,56925900,250.11,0.0081579720239934,250.14928571428567,248.248,+,
2018-07-06,2018,7,6,Friday,26,2018-26,273.14,275.84,272.71,275.42,66493700,252.23,0.0084580688725153,250.03785714285712,248.4856,+,
2018-07-09,2018,7,9,Monday,27,2018-27,276.55,277.96,276.5,277.9,50550400,254.5,0.0090044979234535,250.1257142857143,248.7198,+,
2018-07-10,2018,7,10,Tuesday,27,2018-27,278.41,279.01,278.08,278.9,51966800,255.41,0.0035986033198165,250.34785714285712,248.9676,+,
2018-07-11,2018,7,11,Wednesday,27,2018-27,277.15,278.04,276.52,276.86,77054700,253.54,-0.0073147798161065,250.40571428571428,249.2154,-,
2018-07-12,2018,7,12,Thursday,27,2018-27,278.28,279.43,277.6,279.37,60124700,255.84,0.0090661124790139,250.74142857142857,249.5006,+,
2018-07-13,2018,7,13,Friday,27,2018-27,279.17,279.93,278.66,279.59,48216000,256.04,0.0007877416708306,251.05857142857144,249.8222,+,
2018-07-16,2018,7,16,Monday,28,2018-28,279.64,279.8,278.84,279.34,48201000,255.82,-0.0008942721884209,251.6042857142857,250.15,-,
2018-07-17,2018,7,17,Tuesday,28,2018-28,278.47,280.91,278.41,280.47,52315500,256.85,0.0040454228779751,252.18428571428572,250.4364,+,
2018-07-18,2018,7,18,Wednesday,28,2018-28,280.56,281.18,280.06,281.06,44593500,257.39,0.0021033756309503,252.95,250.7172,+,
2018-07-19,2018,7,19,Thursday,28,2018-28,280.31,280.74,279.46,280.0,61412100,256.42,-0.003771442230146,253.5457142857143,250.9786,-,
2018-07-20,2018,7,20,Friday,28,2018-28,279.77,280.48,279.5,279.68,82337700,256.13,-0.0011427734929392,254.0957142857143,251.1872,-,
2018-07-23,2018,7,23,Monday,29,2018-29,279.45,280.43,279.06,280.2,47047600,256.6,0.0018589825543744,254.6407142857143,251.3592,+,
2018-07-24,2018,7,24,Tuesday,29,2018-29,281.79,282.56,280.63,281.61,68026900,257.89,0.0050320127634801,255.34071428571428,251.5418,+,
2018-07-25,2018,7,25,Wednesday,29,2018-29,281.33,284.37,281.28,284.01,78882900,260.09,0.0085227501326521,256.05357142857144,251.76620000000003,+,
2018-07-26,2018,7,26,Thursday,29,2018-29,283.2,284.11,283.09,283.34,57919500,259.48,-0.0023593464934054,256.5714285714286,252.0126,-,
2018-07-27,2018,7,27,Friday,29,2018-29,283.71,283.82,280.38,281.42,76768700,257.72,-0.0067761697581361,256.8014285714286,252.203,-,
2018-07-30,2018,7,30,Monday,30,2018-30,281.51,281.69,279.36,279.95,63742500,256.37,-0.0052235790841798,256.87,252.3706,-,
2018-07-31,2018,7,31,Tuesday,30,2018-30,280.81,282.02,280.38,281.33,68570500,257.64,0.0049294935532218,257.16285714285715,252.576,+,
2018-08-01,2018,8,1,Wednesday,30,2018-30,281.56,282.13,280.13,280.86,53853300,257.21,-0.0016706397268508,257.26071428571424,252.7356,-,
2018-08-02,2018,8,2,Thursday,30,2018-30,279.39,282.58,279.16,282.39,63426400,258.61,0.0054478011896057,257.4442857142857,252.937,+,
2018-08-03,2018,8,3,Friday,30,2018-30,282.53,283.66,282.33,283.6,53935400,259.72,0.0042845918722089,257.72285714285715,253.147,+,
2018-08-06,2018,8,6,Monday,31,2018-31,283.64,284.99,283.2,284.64,39400900,260.67,0.00366728026928,257.9957142857143,253.38620000000003,+,
2018-08-07,2018,8,7,Tuesday,31,2018-31,285.39,286.01,285.24,285.58,43196600,261.53,0.0033024242285173,258.2914285714286,253.6544,+,
2018-08-08,2018,8,8,Wednesday,31,2018-31,285.39,285.91,284.94,285.46,42114600,261.42,-0.0004201959156163,258.6485714285714,253.9776,-,
2018-08-09,2018,8,9,Thursday,31,2018-31,285.53,285.97,284.92,285.07,35717000,261.06,-0.0013661816175202,259.00071428571425,254.22800000000004,-,
2018-08-10,2018,8,10,Friday,31,2018-31,283.45,284.06,282.36,283.16,77076000,259.31,-0.0067002099945432,259.1942857142857,254.474,-,
2018-08-13,2018,8,13,Monday,32,2018-32,283.47,284.16,281.77,282.1,65732900,258.34,-0.0037433547156936,259.2264285714286,254.652,-,
2018-08-14,2018,8,14,Tuesday,32,2018-32,282.92,284.17,282.48,283.9,43842000,259.99,0.0063806918127626,259.2192857142857,254.8394,+,
2018-08-15,2018,8,15,Wednesday,32,2018-32,282.38,282.54,280.16,281.78,102925400,258.05,-0.0074673116574668,259.1171428571428,254.9842,-,
2018-08-16,2018,8,16,Thursday,32,2018-32,283.4,285.04,283.36,284.06,69967900,260.14,0.0080915056811428,259.29,255.129,+,
2018-08-17,2018,8,17,Friday,32,2018-32,283.83,285.56,283.37,285.06,65618500,261.05,0.0035203299406008,259.62428571428575,255.2924,+,
2018-08-20,2018,8,20,Monday,33,2018-33,285.57,285.97,285.06,285.67,39807500,261.61,0.002139648446747,259.90785714285715,255.4522,+,
2018-08-21,2018,8,21,Tuesday,33,2018-33,286.25,287.31,285.71,286.34,67272000,262.23,0.0023451702371486,260.26642857142855,255.6176,+,
2018-08-22,2018,8,22,Wednesday,33,2018-33,285.88,286.76,285.58,286.17,44993300,262.07,-0.0005933001079065,260.5135714285714,255.7732,-,
2018-08-23,2018,8,23,Thursday,33,2018-33,285.97,286.94,285.43,285.79,49204900,261.72,-0.0013277410306447,260.6564285714286,255.938,-,
2018-08-24,2018,8,24,Friday,33,2018-33,286.44,287.67,286.38,287.51,57487400,263.3,0.0060182254997482,260.8442857142857,256.1216,+,
2018-08-27,2018,8,27,Monday,34,2018-34,288.86,289.9,288.68,289.78,57072400,265.38,0.0078951251250474,261.1192857142857,256.3534,+,
2018-08-28,2018,8,28,Tuesday,34,2018-34,290.3,290.42,289.4,289.92,46943500,265.5,0.0004834492239167,261.4107142857143,256.598,+,
2018-08-29,2018,8,29,Wednesday,34,2018-34,290.16,291.74,289.89,291.48,61485500,266.93,0.00538042884811,261.83,256.8906,+,
2018-08-30,2018,8,30,Thursday,34,2018-34,290.94,291.36,289.63,290.3,61229500,265.85,-0.004048309907784,262.2971428571429,257.153,-,
2018-08-31,2018,8,31,Friday,34,2018-34,289.84,290.81,289.29,290.31,66140800,265.86,3.501139305162049e-05,262.8342857142857,257.4474,+,
2018-09-04,2018,9,4,Tuesday,35,2018-35,289.84,290.21,288.68,289.81,57594400,265.4,-0.0017227298058771,263.2207142857143,257.7234,-,
2018-09-05,2018,9,5,Wednesday,35,2018-35,289.41,289.64,287.89,289.03,72452400,264.69,-0.0026914661309568,263.695,258.0536,-,
2018-09-06,2018,9,6,Thursday,35,2018-35,289.15,289.49,287.0,288.16,65909900,263.89,-0.0030103743194662,263.9628571428572,258.3568,-,
2018-09-07,2018,9,7,Friday,35,2018-35,286.98,288.7,286.71,287.6,73524800,263.38,-0.0019430499709155,264.1292857142857,258.691,-,
2018-09-10,2018,9,10,Monday,36,2018-36,288.74,289.04,287.88,288.1,50210900,263.84,0.0017387318450488,264.2885714285714,259.0062,+,
2018-09-11,2018,9,11,Tuesday,36,2018-36,287.37,289.55,286.98,289.05,50530500,264.71,0.0032975788144353,264.4657142857143,259.3318,+,
2018-09-12,2018,9,12,Wednesday,36,2018-36,289.06,289.8,288.23,289.12,59810800,264.77,0.0002418738513729,264.65857142857146,259.6478,+,
2018-09-13,2018,9,13,Thursday,36,2018-36,290.32,291.04,290.0,290.83,51034200,266.34,0.0059144487675888,264.9885714285714,260.0128,+,
2018-09-14,2018,9,14,Friday,36,2018-36,291.06,291.27,290.0,290.88,55079900,266.38,0.0001722171264948,265.2085714285714,260.3382,+,
2018-09-17,2018,9,17,Monday,37,2018-37,290.82,290.86,289.03,289.34,68244000,264.97,-0.0052943924623358,265.1792857142857,260.593,-,
2018-09-18,2018,9,18,Tuesday,37,2018-37,289.58,291.58,289.55,290.91,61930400,266.41,0.0054261121381919,265.2442857142857,260.8312,+,
2018-09-19,2018,9,19,Wednesday,37,2018-37,290.97,291.69,290.83,291.22,49080600,266.69,0.0010657799524087,265.22714285714284,261.0568,+,
2018-09-20,2018,9,20,Thursday,37,2018-37,292.64,293.94,291.24,293.58,100360600,268.86,0.0081036166242574,265.4421428571428,261.3632,+,
2018-09-21,2018,9,21,Friday,37,2018-37,293.09,293.22,291.81,291.99,105479700,268.61,-0.0009135199246209,265.6385714285714,261.6186,-,
2018-09-24,2018,9,24,Monday,38,2018-38,291.34,291.5,290.37,291.02,53409600,267.72,-0.0033219224499992,265.8042857142857,261.85220000000004,-,
2018-09-25,2018,9,25,Tuesday,38,2018-38,291.53,291.65,290.48,290.75,44370000,267.47,-0.000927889955443,266.0028571428571,262.0852,-,
2018-09-26,2018,9,26,Wednesday,38,2018-38,290.91,292.24,289.41,289.88,79739700,266.67,-0.0029923148646372,266.2014285714286,262.2816,-,
2018-09-27,2018,9,27,Thursday,38,2018-38,290.41,291.91,290.1,290.69,59249500,267.41,0.0027943887008643,266.48928571428576,262.482,+,
2018-09-28,2018,9,28,Friday,38,2018-38,289.99,291.28,289.95,290.72,70091400,267.44,0.0001029369674268,266.74642857142857,262.7024,+,
2018-10-01,2018,10,1,Monday,39,2018-39,292.11,292.93,290.98,291.73,62078900,268.37,0.0034745067807027,267.0078571428572,262.94719999999995,+,
2018-10-02,2018,10,2,Tuesday,39,2018-39,291.56,292.36,291.14,291.56,47258200,268.21,-0.0005830114754443,267.25357142857143,263.17940000000004,-,
2018-10-03,2018,10,3,Wednesday,39,2018-39,292.74,293.21,291.32,291.72,64694600,268.36,0.0005487623662114,267.3978571428572,263.3888,+,
2018-10-04,2018,10,4,Thursday,39,2018-39,291.18,291.24,287.66,289.44,111545900,266.26,-0.0078156032546515,267.38928571428573,263.51219999999995,-,
2018-10-05,2018,10,5,Friday,39,2018-39,289.69,290.27,286.22,287.82,105951700,264.77,-0.0055970437926212,267.37500000000006,263.618,-,
2018-10-08,2018,10,8,Monday,40,2018-40,287.05,288.22,285.5,287.82,87742200,264.77,0.0,267.2578571428572,263.759,+,
2018-10-09,2018,10,9,Tuesday,40,2018-40,287.39,288.86,286.77,287.4,74339000,264.39,-0.0014594066086385,267.0935714285714,263.9194,-,
2018-10-10,2018,10,10,Wednesday,40,2018-40,286.83,286.91,277.88,278.3,214731000,256.02,-0.0316631898061133,266.1764285714286,263.887,-,
2018-10-11,2018,10,11,Thursday,40,2018-40,277.08,278.9,270.36,272.17,274840500,250.38,-0.0220264164896722,264.87428571428575,263.7504,-,
2018-10-12,2018,10,12,Friday,40,2018-40,276.77,277.09,272.37,275.95,183186500,253.85,0.0138886332663406,263.88357142857143,263.6552,+,
2018-10-15,2018,10,15,Monday,41,2018-41,275.55,277.04,274.3,274.4,102263700,252.43,-0.0056170005993398,262.8092857142857,263.5094,-,
2018-10-16,2018,10,16,Tuesday,41,2018-41,276.6,280.82,276.07,280.4,118255800,257.95,0.0218656149065334,262.18642857142856,263.455,+,
2018-10-17,2018,10,17,Wednesday,41,2018-41,280.44,281.15,277.56,280.45,110626000,257.99,0.0001784096413137,261.5135714285714,263.3842,+,
2018-10-18,2018,10,18,Thursday,41,2018-41,279.4,280.07,274.97,276.4,134557500,254.27,-0.0144412693403309,260.5728571428571,263.24120000000005,-,
2018-10-19,2018,10,19,Friday,41,2018-41,277.13,279.3,275.47,276.25,139901600,254.13,-0.0005424946110601,259.55571428571426,263.1026,-,
2018-10-22,2018,10,22,Monday,42,2018-42,277.0,277.36,274.41,275.01,82415800,252.99,-0.0044885774122891,258.4685714285714,262.9762,-,
2018-10-23,2018,10,23,Tuesday,42,2018-42,270.95,274.87,268.61,273.61,146352700,251.7,-0.0050909036955689,257.2785714285714,262.8434,-,
2018-10-24,2018,10,24,Wednesday,42,2018-42,273.33,273.76,264.7,265.32,177806700,244.08,-0.0302985828244538,255.6942857142857,262.5252,-,
2018-10-25,2018,10,25,Thursday,42,2018-42,267.38,271.81,266.23,270.08,138061500,248.45,0.0179406236588246,254.5285714285714,262.3332,+,
2018-10-26,2018,10,26,Friday,42,2018-42,265.92,271.0,262.29,265.33,201574600,244.09,-0.0175874587193223,253.05142857142852,262.01219999999995,-,
2018-10-29,2018,10,29,Monday,43,2018-43,268.8,270.25,259.85,263.86,160749100,242.73,-0.0055403830132179,251.5042857142857,261.6458,-,
2018-10-30,2018,10,30,Tuesday,43,2018-43,263.67,268.12,263.12,267.77,157116000,246.33,0.0148184459377356,250.81214285714285,261.3402,+,
2018-10-31,2018,10,31,Wednesday,43,2018-43,270.65,273.23,270.12,270.63,128296300,248.96,0.0106812234718571,250.71071428571423,261.0748,+,
2018-11-01,2018,11,1,Thursday,43,2018-43,271.6,273.73,270.38,273.51,99495000,251.61,0.0106417659680577,250.5507142857143,260.86560000000003,+,
2018-11-02,2018,11,2,Friday,43,2018-43,274.75,275.23,269.59,271.89,122634100,250.12,-0.0059231520896501,250.3857142857143,260.6336,-,
2018-11-05,2018,11,5,Monday,44,2018-44,272.44,274.01,271.35,273.39,65622500,251.5,0.005517372310563,249.925,260.3976,+,
2018-11-06,2018,11,6,Tuesday,44,2018-44,273.32,275.3,273.25,275.12,60085900,253.09,0.0063273325732857,249.575,260.1518,+,
2018-11-07,2018,11,7,Wednesday,44,2018-44,277.56,281.1,277.08,281.01,102752100,258.51,0.021408861013626,249.87785714285715,260.012,+,
2018-11-08,2018,11,8,Thursday,44,2018-44,280.11,281.22,279.22,280.5,65584900,258.04,-0.0018148130440351,250.15714285714287,259.8342,-,
2018-11-09,2018,11,9,Friday,44,2018-44,279.03,279.24,276.18,277.76,98812600,255.52,-0.0097681714279226,250.33785714285716,259.6276,-,
2018-11-12,2018,11,12,Monday,45,2018-45,277.19,277.46,271.99,272.57,99673600,250.75,-0.0186850936252201,250.27,259.32539999999995,-,
2018-11-13,2018,11,13,Tuesday,45,2018-45,273.09,275.33,271.25,272.06,98176600,250.28,-0.0018713116202117,250.71285714285716,259.023,-,
2018-11-14,2018,11,14,Wednesday,45,2018-45,274.16,274.61,268.45,270.2,125335900,248.57,-0.0068365602762766,250.72142857142856,258.70059999999995,-,
2018-11-15,2018,11,15,Thursday,45,2018-45,268.78,273.54,267.01,273.02,135101400,251.16,0.0104366035206686,251.22642857142856,258.446,+,
2018-11-16,2018,11,16,Friday,45,2018-45,271.79,274.75,271.21,273.73,126668000,251.81,0.0026006097453545,251.875,258.2146,+,
2018-11-19,2018,11,19,Monday,46,2018-46,273.05,273.38,268.07,269.1,103061700,247.55,-0.0169142288165542,251.96214285714288,257.8888,-,
2018-11-20,2018,11,20,Tuesday,46,2018-46,265.36,267.0,263.15,264.12,136021300,242.97,-0.0185062433507605,251.5342857142857,257.45399999999995,-,
2018-11-21,2018,11,21,Wednesday,46,2018-46,265.86,267.15,265.01,265.02,75563700,243.8,0.00340730801503,250.97642857142856,257.0346,+,
2018-11-23,2018,11,23,Friday,46,2018-46,263.18,264.82,263.07,263.25,42807900,242.17,-0.0066787556163514,250.40857142857143,256.55120000000005,-,
2018-11-26,2018,11,26,Monday,47,2018-47,265.78,267.75,265.34,267.5,79981400,246.08,0.0161443859182861,250.02142857142857,256.1452,+,
2018-11-27,2018,11,27,Tuesday,47,2018-47,266.34,268.4,265.66,268.4,75502400,246.91,0.0033643796536695,249.58,255.784,+,
2018-11-28,2018,11,28,Wednesday,47,2018-47,269.6,274.58,268.33,274.58,127629600,252.59,0.023025499999969,249.15714285714284,255.5076,+,
2018-11-29,2018,11,29,Thursday,47,2018-47,273.71,275.55,272.43,273.98,82346400,252.04,-0.0021850863327175,248.72857142857143,255.2146,-,
2018-11-30,2018,11,30,Friday,47,2018-47,273.81,276.28,273.45,275.65,98204200,253.58,0.0060952187222742,248.59,254.909,+,
2018-12-03,2018,12,3,Monday,48,2018-48,280.28,280.4,277.51,279.3,103176300,256.94,0.0132412915811823,249.03214285714284,254.6756,+,
2018-12-04,2018,12,4,Tuesday,48,2018-48,278.37,278.85,269.9,270.25,177986000,248.61,-0.0324024045710223,248.91285714285715,254.2934,-,
2018-12-06,2018,12,6,Thursday,48,2018-48,265.92,269.97,262.44,269.84,204185400,248.23,-0.0015170332508132,248.88857142857145,253.9086,-,
2018-12-07,2018,12,7,Friday,48,2018-48,269.46,271.22,262.63,263.57,161018900,242.47,-0.0232358478480929,248.26785714285717,253.4246,-,
